FAWN Station,Period,2m T avg (F),2m T min (F),2m T max (F),Tsoil avg-10cm  (F),Tsoil min(avg)-10cm  (F),Tsoil max(avg)-10cm  (F),2m DewPt avg (F),RelHum avg 2m  (pct),2m Rain tot (in),2m Rain max over 15min (in),SolRad avg2m  (w/m^2),10m Wind avg (mph),10m Wind min (mph),10m Wind max (mph),WDir avg10m  (deg),BP avg (mb),N (# obs),2m WetBulb (F),Year,Month,Day,DayOfWeek,Quarter,WeekOfYear,Season,Temp_Range,Soil_Temp_Range,Temp_Category,Apparent_Temp,Wind_Range,Wind_Category,Wind_Chill,Rain_Category,Has_Rain,Rain_Intensity,Humidity_Comfort,Dewpoint_Comfort,Solar_Category,Comfort_Index,Weather_Severity,Station_Avg_Temp,Station_Avg_Rain,Temp_Deviation_From_Station,Temp_Humidity_Interaction,Wind_Rain_Interaction
Homestead,17/12/2024,75.94,70.14,82.22,74,73.33,74.89,71.61,87,0.01,0.01,139.54,8.6,1.1,23.85,75,1017,96,72.87,2024,12,17,1,4,51,Winter,12.08,1.56,Warm,77.645374,22.75,Light,75.94,Light,1,0.04,Very Humid,Oppressive,Low,81.62367086,0.661,75.68608577,0.199516423,0.253914234,6606.78,0.086
Homestead,18/12/2024,73.94,67.42,84.16,74.06,72.9,75.29,70.2,89,0,0,153.85,4.96,0.02,17.27,79,1016,96,71.32,2024,12,18,2,4,51,Winter,16.74,2.39,Warm,75.097178,17.25,Calm,73.94,No Rain,0,0,Very Humid,Oppressive,Low,91.02142404,0.3954,75.68608577,0.199516423,-1.746085766,6580.66,0
Homestead,19/12/2024,72.15,63.97,84.22,74.08,72.59,75.54,68.21,88,0,0,161.54,2.91,0.02,11.72,24,1015,96,69.44,2024,12,19,3,4,51,Winter,20.25,2.95,Warm,72.77436,11.7,Calm,72.15,No Rain,0,0,Very Humid,Uncomfortable,Low,87.06899702,0.2239,75.68608577,0.199516423,-3.536085766,6349.2,0
Homestead,20/12/2024,68.09,59.68,79.84,73.35,72.27,74.59,63.87,87,0,0,154.16,5,0.13,19.39,332,1014,96,65.31,2024,12,20,4,4,51,Winter,20.16,2.32,Mild,67.541639,19.26,Calm,68.09,No Rain,0,0,Very Humid,Sticky,Low,93.88882047,0.2955,75.68608577,0.199516423,-7.596085766,5923.83,0
Homestead,21/12/2024,58.34,50.56,68.07,70.71,69.58,72.91,48.9,73,0,0,183.46,5.71,0.81,19.77,343,1016,96,53.08,2024,12,21,5,4,51,Winter,17.51,3.33,Mild,55.531106,18.96,Light,58.34,No Rain,0,0,Humid,Dry,Low,86.50548743,0.8114,75.68608577,0.199516423,-17.34608577,4258.82,0
Homestead,22/12/2024,62.47,50.99,75.97,68.81,67.35,70.25,56.26,81,0,0,178.95,5.57,0.13,18.23,11,1018,96,58.7,2024,12,22,6,4,51,Winter,24.98,2.9,Mild,60.457231,18.1,Light,62.47,No Rain,0,0,Very Humid,Comfortable,Low,93.40030841,0.5993,75.68608577,0.199516423,-13.21608577,5060.07,0
Homestead,23/12/2024,64.88,56.35,77.7,69.51,68.38,70.74,58.92,83,0,0,158.66,5.41,0.16,18.7,34,1020,96,61.14,2024,12,23,0,4,52,Winter,21.35,2.36,Mild,63.477632,18.54,Light,64.88,No Rain,0,0,Very Humid,Comfortable,Low,93.92174182,0.4724,75.68608577,0.199516423,-10.80608577,5385.04,0
Homestead,24/12/2024,66.43,54.88,78.98,69.43,67.95,70.88,61.56,86,0,0,164.16,5.29,0.38,19.91,22,1018,96,63.29,2024,12,24,1,4,52,Winter,24.1,2.93,Mild,65.416834,19.53,Light,66.43,No Rain,0,0,Very Humid,Sticky,Low,93.12696245,0.3901,75.68608577,0.199516423,-9.256085766,5712.98,0
Homestead,25/12/2024,69.32,63.21,78.17,70.38,69.49,71.33,65.76,89,0.01,0.01,100.25,6.03,0.58,19.71,42,1016,96,66.93,2024,12,25,2,4,52,Winter,14.96,1.84,Mild,69.120284,19.13,Light,69.32,Light,1,0.04,Very Humid,Uncomfortable,Low,90.74014835,0.2952,75.68608577,0.199516423,-6.366085766,6169.48,0.0603
Homestead,26/12/2024,71.22,64.31,80.98,71.43,70.41,72.7,66.52,86,0,0,138.29,4.67,0.02,15.97,51,1015,96,68.03,2024,12,26,3,4,52,Winter,16.67,2.29,Warm,71.566236,15.95,Calm,71.22,No Rain,0,0,Very Humid,Uncomfortable,Low,93.91096951,0.2478,75.68608577,0.199516423,-4.466085766,6124.92,0
Homestead,27/12/2024,73.52,66.51,79.21,71.99,71.37,72.73,69.54,88,0,0,65.72,6.86,1.5,21.65,91,1015,96,70.75,2024,12,27,4,4,52,Winter,12.7,1.36,Warm,74.542208,20.15,Light,73.52,No Rain,0,0,Very Humid,Uncomfortable,Low,87.24436729,0.4504,75.68608577,0.199516423,-2.166085766,6469.76,0
Homestead,28/12/2024,74.51,72.12,79.77,72.84,72.25,73.6,70.01,86,0,0,96.94,10.02,2.42,24.74,109,1015,96,71.36,2024,12,28,5,4,52,Winter,7.65,1.35,Warm,75.789938,22.32,Moderate,74.51,No Rain,0,0,Very Humid,Oppressive,Low,79.21147206,0.6263,75.68608577,0.199516423,-1.176085766,6407.86,0
Homestead,29/12/2024,70.17,67.6,73.81,72.53,71.91,73.36,68.51,95,1.66,0.08,21.72,8.33,0.11,25.41,108,1013,96,69.03,2024,12,29,6,4,52,Winter,6.21,1.45,Warm,70.223295,25.3,Light,70.17,Very Heavy,1,0.32,Very Humid,Uncomfortable,Low,80.34944603,3.6617,75.68608577,0.199516423,-5.516085766,6666.15,13.8278
Homestead,30/12/2024,72.68,64.06,84.24,72.42,71.02,73.99,69.63,91,0.01,0.01,127.54,3.12,0,10.74,128,1011,96,70.56,2024,12,30,0,4,1,Winter,20.18,2.97,Warm,73.484804,10.74,Calm,72.68,Light,1,0.04,Very Humid,Uncomfortable,Low,85.27386539,0.2788,75.68608577,0.199516423,-3.006085766,6613.88,0.0312
Homestead,31/12/2024,71.99,62.6,82.98,73,71.65,74.25,68.78,90,0.01,0.01,151.11,4.09,0,19.04,198,1012,96,69.77,2024,12,31,1,4,1,Winter,20.38,2.6,Warm,72.58103,19.04,Calm,71.99,Light,1,0.04,Very Humid,Uncomfortable,Low,89.08118316,0.2831,75.68608577,0.199516423,-3.696085766,6479.1,0.0409
Jay,01/01/2022,74.49,72.27,78.12,68.97,68.56,69.51,71.96,92,0.03,0.02,70.5,12.26,4.54,26.19,188,1004,96,72.69,2022,1,1,5,1,52,Winter,5.85,0.95,Warm,75.853164,21.65,Moderate,74.49,Light,1,0.08,Very Humid,Oppressive,Low,68.85331978,0.7749,67.40792883,0.161268248,7.082071168,6853.08,0.3678
Jay,02/01/2022,65.99,37.64,79,68.73,66,69.46,63.68,92,0.23,0.08,64.75,11.39,0.48,31.17,258,1004,96,64.47,2022,1,2,6,1,52,Winter,41.36,3.46,Mild,64.772564,30.69,Moderate,65.99,Moderate,1,0.32,Very Humid,Sticky,Low,71.72816749,1.1161,67.40792883,0.161268248,-1.417928832,6071.08,2.6197
Jay,03/01/2022,36.35,30.94,43.63,61.53,58.51,65.84,32,84,0,0,104.75,11.4,0.67,26.73,340,1017,96,34.58,2022,1,3,0,1,1,Winter,12.69,7.33,Cold,27.02222,26.06,Moderate,28.49974634,No Rain,0,0,Very Humid,Dry,Low,59.36727395,2.1385,67.40792883,0.161268248,-31.05792883,3053.4,0
Jay,04/01/2022,38.38,27.36,52.47,57.14,56.03,58.44,35.97,92,0,0,122.18,3.17,0.05,11.71,45,1016,96,37.33,2022,1,4,1,1,1,Winter,25.11,2.41,Cold,28.780168,11.66,Calm,36.32923316,No Rain,0,0,Very Humid,Dry,Low,67.47576635,1.7078,67.40792883,0.161268248,-29.02792883,3530.96,0
Jay,05/01/2022,50.62,35.79,62.53,57,55.6,58.64,47.43,90,0.02,0.02,70.64,3.16,0.04,8.88,121,1010,96,48.91,2022,1,5,2,1,1,Winter,26.74,3.04,Mild,44.86414,8.84,Calm,50.62,Light,1,0.08,Very Humid,Dry,Low,76.18603276,1.1354,67.40792883,0.161268248,-16.78792883,4555.8,0.0632
Jay,06/01/2022,57.97,42.44,73.04,58.64,57.2,60.44,54.04,88,0,0,116.81,7.7,0.45,23.52,141,1007,96,55.66,2022,1,6,3,1,1,Winter,30.6,3.24,Mild,54.476488,23.07,Light,57.97,No Rain,0,0,Very Humid,Comfortable,Low,79.94238061,0.9095,67.40792883,0.161268248,-9.437928832,5101.36,0
Jay,07/01/2022,43.02,35.38,55.02,57.31,56.08,59.05,35.7,77,0,0,161.68,6.3,1.04,19.43,20,1015,96,39.76,2022,1,7,4,1,1,Winter,19.64,2.97,Cold,36.164382,18.39,Light,39.17360242,No Rain,0,0,Humid,Dry,Low,78.39292398,1.601,67.40792883,0.161268248,-24.38792883,3312.54,0
Jay,08/01/2022,51.24,35.95,66.33,56.15,54.41,57.79,43.75,76,0,0,128.06,7.39,1.36,15.98,82,1019,96,47.4,2022,1,8,5,1,1,Winter,30.38,3.38,Mild,46.534992,14.62,Light,51.24,No Rain,0,0,Humid,Dry,Low,79.61121669,1.2336,67.40792883,0.161268248,-16.16792883,3894.24,0
Jay,09/01/2022,64.36,52.9,73.99,58.94,57.24,60.94,62,92,0.33,0.17,56.08,8.3,0.12,31.94,149,1016,96,62.84,2022,1,9,6,1,1,Winter,21.09,3.7,Mild,62.647696,31.82,Light,64.36,Moderate,1,0.68,Very Humid,Sticky,Low,79.36426564,1.274,67.40792883,0.161268248,-3.047928832,5921.12,2.739
Jay,10/01/2022,50.84,41.29,62.46,59.22,56.77,60.67,40.84,71,0,0,126.4,9.4,1.3,20.44,351,1020,96,45.9,2022,1,10,0,1,2,Winter,21.17,3.9,Mild,46.350812,19.14,Light,50.84,No Rain,0,0,Humid,Dry,Low,70.32906117,1.334,67.40792883,0.161268248,-16.56792883,3609.64,0
Jay,11/01/2022,42.59,31.73,55.78,55.41,54.21,56.7,28.91,61,0,0,170.79,5.65,0.08,16.98,13,1023,96,37.04,2022,1,11,1,1,2,Winter,24.05,2.49,Cold,37.072367,16.9,Light,39.06634451,No Rain,0,0,Humid,Dry,Low,68.95008766,1.5965,67.40792883,0.161268248,-24.81792883,2597.99,0
Jay,12/01/2022,43.93,33.61,57.15,54.3,53.01,55.87,36.97,79,0,0,104.78,3.05,0.03,9.16,22,1017,96,40.76,2022,1,12,2,1,2,Winter,23.54,2.86,Cold,37.133551,9.13,Calm,42.75782732,No Rain,0,0,Humid,Dry,Low,78.1442067,1.4255,67.40792883,0.161268248,-23.47792883,3470.47,0
Jay,13/01/2022,48.65,33.4,65.16,53.99,52.38,55.63,39.24,75,0,0,161.23,4.42,0.08,15.8,283,1010,96,44.13,2022,1,13,3,1,2,Winter,31.76,3.25,Cold,43.365875,15.72,Calm,47.01020488,No Rain,0,0,Humid,Dry,Low,82.05491963,1.2443,67.40792883,0.161268248,-18.75792883,3648.75,0
Jay,14/01/2022,49.8,37.16,63.93,54.27,52.57,56.14,40.75,75,0,0,159.26,3.38,0.04,11.99,348,1008,96,45.35,2022,1,14,4,1,2,Winter,26.77,3.57,Cold,44.8005,11.95,Calm,49.11915367,No Rain,0,0,Humid,Dry,Low,79.84663737,1.1452,67.40792883,0.161268248,-17.60792883,3735,0
Jay,15/01/2022,53.44,41.1,62.13,54.41,53.26,55.94,49.61,87,0.64,0.13,44.4,6.91,0.13,21.67,99,1003,96,51.32,2022,1,15,5,1,2,Winter,21.03,2.68,Mild,48.685624,21.54,Light,53.44,Heavy,1,0.52,Very Humid,Dry,Low,80.10741204,2.3844,67.40792883,0.161268248,-13.96792883,4649.28,4.4224
Jay,16/01/2022,40.72,35.14,57.78,53.68,52.12,56.01,37.17,87,0.03,0.02,64.39,14.73,3.04,28.12,279,1001,96,39.13,2022,1,16,6,1,2,Winter,22.64,3.89,Cold,32.313712,25.08,Moderate,32.84002759,Light,1,0.08,Very Humid,Dry,Low,50.6484105,2.1132,67.40792883,0.161268248,-26.68792883,3542.64,0.4419
Jay,17/01/2022,41.44,31.7,51.96,51.91,50.63,53.46,35.98,82,0,0,176.88,6.71,0.14,20.25,301,1010,96,39.02,2022,1,17,0,1,3,Winter,20.26,2.83,Cold,33.711664,20.11,Light,37.0394175,No Rain,0,0,Very Humid,Dry,Low,76.88242568,1.6964,67.40792883,0.161268248,-25.96792883,3398.08,0
Jay,18/01/2022,43.15,29.1,58.41,51.53,49.44,53.71,37.34,84,0,0,176.84,3.48,0.05,12.17,115,1014,96,40.5,2022,1,18,1,1,3,Winter,29.31,4.27,Cold,35.70718,12.12,Calm,41.43336797,No Rain,0,0,Very Humid,Dry,Low,76.70821064,1.4817,67.40792883,0.161268248,-24.25792883,3624.6,0
Jay,19/01/2022,56.07,42.83,66.87,53.25,51.48,55.15,51.12,84,0,0,131.07,7.34,1.04,19.92,124,1013,96,53.27,2022,1,19,2,1,3,Winter,24.04,3.67,Mild,52.208604,18.88,Light,56.07,No Rain,0,0,Very Humid,Comfortable,Low,82.55241288,0.9901,67.40792883,0.161268248,-11.33792883,4709.88,0
Jay,20/01/2022,50.94,36.89,61.07,55.17,53.69,56.01,50.29,98,0.41,0.12,24.51,8.84,1.31,26.14,24,1011,96,50.58,2022,1,20,3,1,3,Winter,24.18,2.32,Mild,44.775996,24.83,Light,50.94,Moderate,1,0.48,Very Humid,Comfortable,Low,65.66121495,2.1266,67.40792883,0.161268248,-16.46792883,4992.12,3.6244
Jay,21/01/2022,34.74,32.11,36.84,51.54,50.13,53.62,31.94,89,0.02,0.01,34.38,9.53,3.28,22.8,0,1016,96,33.61,2022,1,21,4,1,3,Winter,4.73,3.49,Cold,24.384138,19.52,Light,27.35495026,Light,1,0.04,Very Humid,Dry,Low,60.17686371,2.1842,67.40792883,0.161268248,-32.66792883,3091.86,0.1906
Jay,22/01/2022,39.75,30.87,50.31,50.61,49.46,52.38,33.3,79,0,0,170.57,6.49,0.15,19.03,355,1018,96,37.02,2022,1,22,5,1,3,Winter,19.44,2.92,Cold,31.863825,18.88,Light,35.14467659,No Rain,0,0,Humid,Dry,Low,77.27045883,1.7721,67.40792883,0.161268248,-27.65792883,3140.25,0
Jay,23/01/2022,36.18,24.09,51.22,49.52,47.73,51.24,26.64,74,0,0,187.11,3.37,0.04,13.29,311,1013,96,32.59,2022,1,23,6,1,3,Winter,27.13,3.51,Cold,27.921156,13.25,Calm,33.59078612,No Rain,0,0,Humid,Dry,Low,70.9376892,1.8258,67.40792883,0.161268248,-31.22792883,2677.32,0
Jay,24/01/2022,44.75,29.17,59.16,49.68,47.52,51.73,34.04,70,0,0,153.21,3.34,0.02,13.94,222,1008,96,40.03,2022,1,24,0,1,4,Winter,29.99,4.21,Cold,38.91725,13.92,Calm,43.39567145,No Rain,0,0,Humid,Dry,Low,73.26054719,1.3961,67.40792883,0.161268248,-22.65792883,3132.5,0
Jay,25/01/2022,47.37,43.3,50.58,51.27,50.77,51.8,46.86,98,0.57,0.06,25.98,6.23,0.13,14.83,37,1008,96,47.1,2022,1,25,1,1,4,Winter,7.28,1.03,Cold,40.051458,14.7,Light,44.41072397,Heavy,1,0.24,Very Humid,Dry,Low,70.79169565,2.5207,67.40792883,0.161268248,-20.03792883,4642.26,3.5511
Jay,26/01/2022,45.76,38.32,56.53,51.1,49.8,52.66,35.31,70,0.01,0.01,183.31,7.64,0.35,18.15,6,1015,96,41.06,2022,1,26,2,1,4,Winter,18.21,2.86,Cold,40.16056,17.8,Light,41.76800576,Light,1,0.04,Humid,Dry,Low,71.49354285,1.5376,67.40792883,0.161268248,-21.64792883,3203.2,0.0764
Jay,27/01/2022,46.48,33.43,63.9,50.95,48.83,53.31,37.26,72,0,0,177,4.2,0.05,12.67,52,1015,96,42.21,2022,1,27,3,1,4,Winter,30.47,4.48,Cold,40.891648,12.62,Calm,44.6487263,No Rain,0,0,Humid,Dry,Low,78.07407884,1.344,67.40792883,0.161268248,-20.92792883,3346.56,0
Jay,28/01/2022,44.28,38.95,52.05,50.87,49.66,51.49,34.76,72,0,0,79.97,7.82,0.08,25.75,328,1013,96,40.06,2022,1,28,4,1,4,Winter,13.1,1.83,Cold,38.168928,25.67,Light,39.88527844,No Rain,0,0,Humid,Dry,Low,71.4758242,1.5988,67.40792883,0.161268248,-23.12792883,3188.16,0
Jay,29/01/2022,36.15,27.33,47.66,48.72,47.41,49.96,18.39,51,0,0,194.13,7.79,0.09,19.33,322,1017,96,30.23,2022,1,29,5,1,4,Winter,20.33,2.55,Cold,30.453045,19.24,Light,30.01990586,No Rain,0,0,Comfortable,Dry,Low,52.23528784,2.0041,67.40792883,0.161268248,-31.25792883,1843.65,0
Jay,30/01/2022,45.72,26,61.61,48.38,46.17,50.65,34.98,70,0,0,191.15,5.36,0.09,19,219,1015,96,40.91,2022,1,30,6,1,4,Winter,35.61,4.48,Cold,40.11132,18.91,Light,42.95637114,No Rain,0,0,Humid,Dry,Low,77.82743466,1.4284,67.40792883,0.161268248,-21.68792883,3200.4,0
Jay,31/01/2022,51.46,39.01,67.05,50.37,48.06,52.95,43.86,80,0,0,182.18,4.27,0.12,13.84,213,1013,96,47.56,2022,1,31,0,1,5,Winter,28.04,4.89,Mild,46.56544,13.72,Calm,51.46,No Rain,0,0,Humid,Dry,Low,86.65964841,1.0978,67.40792883,0.161268248,-15.94792883,4116.8,0
Jay,01/02/2022,55.65,43.12,67.41,51.73,49.84,53.71,46.68,75,0,0,151.41,9.14,2.52,23.97,115,1012,96,50.81,2022,2,1,1,1,5,Winter,24.29,3.87,Mild,52.098375,21.45,Light,55.65,No Rain,0,0,Humid,Dry,Low,76.69695948,1.0831,67.40792883,0.161268248,-11.75792883,4173.75,0
Jay,02/02/2022,60.95,55,65.84,53.82,52.48,55.74,56.27,85,0.72,0.09,53.19,11.31,1.32,26.03,126,1009,96,58.12,2022,2,2,2,1,5,Winter,10.84,3.26,Mild,58.411475,24.71,Moderate,60.95,Heavy,1,0.36,Very Humid,Comfortable,Low,73.7302657,2.3449,67.40792883,0.161268248,-6.457928832,5180.75,8.1432
Jay,03/02/2022,68.71,63.64,71.26,58.99,55.81,61.02,68.31,99,1.4,0.25,29.31,14.71,0.74,28.84,167,1006,96,68.43,2022,2,3,3,1,5,Winter,7.62,5.21,Mild,68.288557,28.1,Moderate,68.71,Very Heavy,1,1,Very Humid,Uncomfortable,Low,59.29537178,3.4529,67.40792883,0.161268248,1.302071168,6802.29,20.594
Jay,04/02/2022,44.42,34.46,68.63,57.4,53.58,61.09,43.7,97,0.52,0.24,22.56,10.09,3.27,21.86,339,1015,96,44.06,2022,2,4,4,1,5,Winter,34.17,7.51,Cold,36.231842,18.59,Moderate,39.08605438,Heavy,1,0.96,Very Humid,Dry,Low,58.94036877,2.7226,67.40792883,0.161268248,-22.98792883,4308.74,5.2468
Jay,05/02/2022,38.57,31.47,49.48,52.03,50.67,53.51,29.98,74,0,0,200.23,9.14,0.24,22.81,357,1020,96,35.12,2022,2,5,5,1,5,Winter,18.01,2.84,Cold,30.894794,22.57,Light,32.26787807,No Rain,0,0,Humid,Dry,Moderate,65.73436741,1.9371,67.40792883,0.161268248,-28.83792883,2854.18,0
Jay,06/02/2022,43.01,29.05,59.56,51.14,48.76,53.69,34.75,75,0,0,204.43,3.82,0.08,10.32,13,1016,96,39.38,2022,2,6,6,1,5,Winter,30.51,4.93,Cold,36.329975,10.24,Calm,40.95476476,No Rain,0,0,Humid,Dry,Moderate,76.98875968,1.5023,67.40792883,0.161268248,-24.39792883,3225.75,0
Jay,07/02/2022,43.84,39.3,47.1,51.23,50.76,51.73,43.65,99,0.22,0.03,26.24,3.51,0.16,10.02,357,1015,96,43.75,2022,2,7,0,1,6,Winter,7.8,0.97,Cold,35.293528,9.86,Calm,42.19377803,Moderate,1,0.12,Very Humid,Dry,Low,66.89754175,1.8884,67.40792883,0.161268248,-23.56792883,4340.16,0.7722
Jay,08/02/2022,45.43,34.72,58.53,51.41,49.75,53.31,35.61,73,0.01,0.01,199.4,4.57,0.05,14.67,352,1014,96,41,2022,2,8,1,1,6,Winter,23.81,3.56,Cold,39.511087,14.62,Calm,43.15202127,Light,1,0.04,Humid,Dry,Low,79.16146954,1.4313,67.40792883,0.161268248,-21.97792883,3316.39,0.0457
Jay,09/02/2022,46.4,31.1,64.26,51.28,48.76,53.85,35.04,70,0,0,207.62,2.44,0.02,13.96,280,1012,96,41.29,2022,2,9,2,1,6,Winter,33.16,5.09,Cold,40.9484,13.94,Calm,46.4,No Rain,0,0,Humid,Dry,Moderate,71.7434648,1.2776,67.40792883,0.161268248,-21.00792883,3248,0
Jay,10/02/2022,50.69,35.35,68.38,51.91,49.42,54.5,38.86,70,0,0,205.86,3.2,0.05,13.36,256,1012,96,44.99,2022,2,10,3,1,6,Winter,33.03,5.08,Mild,46.22939,13.31,Calm,50.69,No Rain,0,0,Humid,Dry,Moderate,76.44363955,1.0935,67.40792883,0.161268248,-16.71792883,3548.3,0
Jay,11/02/2022,49.74,36.14,65.68,52.27,50.31,53.98,45.07,86,0,0,117.7,3.65,0.03,18.29,119,1010,96,47.32,2022,2,11,4,1,6,Winter,29.54,3.67,Cold,43.990212,18.26,Calm,48.83291201,No Rain,0,0,Very Humid,Dry,Low,79.77221018,1.159,67.40792883,0.161268248,-17.66792883,4277.64,0
Jay,12/02/2022,54,42.43,67.68,53.23,51.31,55.44,50.34,89,0,0,124.28,3.28,0.04,13.01,24,1011,96,51.96,2022,2,12,5,1,6,Winter,25.25,4.13,Mild,49.3008,12.97,Calm,54,No Rain,0,0,Very Humid,Comfortable,Low,79.2413591,0.9312,67.40792883,0.161268248,-13.40792883,4806,0
Jay,13/02/2022,44.38,30.43,53.47,52.95,51.24,54.28,29.88,60,0,0,192.93,9.01,0.08,22.83,326,1016,96,38.35,2022,2,13,6,1,6,Winter,23.04,3.04,Cold,39.30724,22.75,Light,39.4723828,No Rain,0,0,Comfortable,Dry,Low,59.97003414,1.6414,67.40792883,0.161268248,-23.02792883,2662.8,0
Jay,14/02/2022,44.12,27.32,63.19,51.17,48.76,53.49,31.39,67,0,0,211.02,2.88,0.07,12.25,280,1020,96,38.73,2022,2,14,0,1,7,Winter,35.87,4.73,Cold,38.397932,12.18,Calm,44.12,No Rain,0,0,Humid,Dry,Moderate,69.53690909,1.4092,67.40792883,0.161268248,-23.28792883,2956.04,0
Jay,15/02/2022,47.7,32.27,65.97,51.67,49.48,53.92,35.45,70,0,0,209.65,4.66,0.08,17.24,91,1022,96,42.12,2022,2,15,1,1,7,Winter,33.7,4.44,Cold,42.5487,17.16,Calm,45.7391275,No Rain,0,0,Humid,Dry,Moderate,78.71618355,1.3014,67.40792883,0.161268248,-19.70792883,3339,0
Jay,16/02/2022,58.29,38.69,72.16,53.28,51.01,55.8,51.57,80,0,0,191,9.28,0.11,29.02,114,1018,96,54.44,2022,2,16,2,1,7,Winter,33.47,4.79,Mild,55.19856,28.91,Light,58.29,No Rain,0,0,Humid,Comfortable,Low,81.22730234,0.9567,67.40792883,0.161268248,-9.117928832,4663.2,0
Jay,17/02/2022,67.94,59.31,74.25,57.03,54.9,59.52,65.09,91,0.01,0.01,92.66,13.5,2.63,33.05,161,1010,96,66.04,2022,2,17,3,1,7,Winter,14.94,4.62,Mild,67.321382,30.42,Moderate,67.94,Light,1,0.04,Very Humid,Uncomfortable,Low,67.70468155,0.663,67.40792883,0.161268248,0.532071168,6182.54,0.135
Jay,18/02/2022,51.4,39.32,71.98,57.91,55.35,59.7,47.47,87,0.13,0.1,98.1,9.08,1.65,34.32,341,1012,96,49.29,2022,2,18,4,1,7,Winter,32.66,4.35,Mild,46.05994,32.67,Light,51.4,Moderate,1,0.4,Very Humid,Dry,Low,72.8289395,1.5532,67.40792883,0.161268248,-16.00792883,4471.8,1.1804
Jay,19/02/2022,45.53,34.19,61.65,54.18,52.63,55.6,31.29,64,0.01,0.01,226.42,6.88,0.18,22.02,359,1019,96,39.46,2022,2,19,5,1,7,Winter,27.46,2.97,Cold,40.361936,21.84,Light,41.86378658,Light,1,0.04,Humid,Dry,Moderate,69.35072227,1.5187,67.40792883,0.161268248,-21.87792883,2913.92,0.0688
Jay,20/02/2022,51.63,38.07,67.12,53.62,51.26,56.01,36.14,59,0,0,219.5,5.42,0.04,16.29,101,1018,96,44.38,2022,2,20,6,1,7,Winter,29.05,4.75,Mild,48.053361,16.25,Light,51.63,No Rain,0,0,Comfortable,Dry,Moderate,73.65531735,1.1353,67.40792883,0.161268248,-15.77792883,3046.17,0
Jay,21/02/2022,61.15,50.31,70.39,55.89,54.25,57.69,56.23,84,0,0,93.38,7.05,0.24,17.34,121,1014,96,58.17,2022,2,21,0,1,8,Winter,20.08,3.44,Mild,58.69678,17.1,Light,61.15,No Rain,0,0,Very Humid,Comfortable,Low,86.41721896,0.7245,67.40792883,0.161268248,-6.257928832,5136.6,0
Jay,22/02/2022,69.66,65.7,75.06,59.51,57.61,61.16,67.07,92,0,0,88.28,10.78,3.58,25.36,155,1014,96,67.9,2022,2,22,1,1,8,Winter,9.36,3.55,Mild,69.556776,21.78,Moderate,69.66,No Rain,0,0,Very Humid,Uncomfortable,Low,75.63706481,0.4482,67.40792883,0.161268248,2.252071168,6408.72,0
Jay,23/02/2022,70.18,64.96,79.72,62.33,60.71,64.47,66.57,89,0,0,189.97,7.32,1.18,16.26,176,1014,96,67.74,2022,2,23,2,1,8,Winter,14.76,3.76,Warm,70.232866,15.08,Light,70.18,No Rain,0,0,Very Humid,Uncomfortable,Low,87.28366448,0.3018,67.40792883,0.161268248,2.772071168,6246.02,0
Jay,24/02/2022,69.43,65.77,77.68,63.63,62.42,65.25,67.2,93,0,0,141.1,7.53,0.54,18.69,166,1014,96,67.91,2022,2,24,3,1,8,Winter,11.91,2.83,Mild,69.255067,18.15,Light,69.43,No Rain,0,0,Very Humid,Uncomfortable,Low,83.87427747,0.3297,67.40792883,0.161268248,2.022071168,6456.99,0
Jay,25/02/2022,62.72,48.47,72.03,63.83,62.2,64.51,59.37,89,0,0,125.45,8.19,0.88,19.65,316,1017,96,60.62,2022,2,25,4,1,8,Winter,23.56,2.31,Mild,60.581864,18.77,Light,62.72,No Rain,0,0,Very Humid,Comfortable,Low,80.74627391,0.6916,67.40792883,0.161268248,-4.687928832,5582.08,0
Jay,26/02/2022,56.87,44.49,72.43,61.48,59.54,63.34,46.92,71,0,0,212.32,5.67,0.67,13.99,0,1018,96,51.47,2022,2,26,5,1,8,Winter,27.94,3.8,Mild,53.793641,13.32,Light,56.87,No Rain,0,0,Humid,Dry,Moderate,84.35809067,0.8833,67.40792883,0.161268248,-10.53792883,4037.77,0
Jay,27/02/2022,53.87,46.96,61.63,60.31,59.41,61.25,49.49,85,0,0,95.68,6.27,0.15,18.33,345,1013,96,51.45,2022,2,27,6,1,8,Winter,14.67,1.84,Mild,49.345535,18.18,Light,53.87,No Rain,0,0,Very Humid,Dry,Low,83.52537911,1.0573,67.40792883,0.161268248,-13.53792883,4578.95,0
Jay,28/02/2022,53.14,45.99,64.9,59.41,57.99,61.2,43.92,73,0,0,217.13,8.13,0.04,20.11,352,1013,96,48.37,2022,2,28,0,1,9,Winter,18.91,3.21,Mild,49.078426,20.07,Light,53.14,No Rain,0,0,Humid,Dry,Moderate,76.62882039,1.1682,67.40792883,0.161268248,-14.26792883,3879.22,0
Jay,01/03/2022,55.28,41.87,71.91,58.66,56.43,61.29,36.36,52,0,0,219.66,3.91,0.33,12.35,334,1013,96,46.25,2022,3,1,1,1,9,Spring,30.04,4.86,Mild,52.754048,12.02,Calm,55.28,No Rain,0,0,Comfortable,Dry,Moderate,68.81355016,0.8924,67.40792883,0.161268248,-12.12792883,2874.56,0
